market,candle_date_time_utc,candle_date_time_kst,opening_price,high_price,low_price,trade_price,timestamp,candle_acc_trade_price,candle_acc_trade_volume,prev_closing_price,change_price,change_rate
KRW-BTC,2018-05-04,2018-05-04T09:00:00,10670000.0,10901000.0,10500000.0,10645000.0,1525478404448,133814513969.93172,12582.44048262,10683000.0,-38000.0,-0.0035570533
KRW-BTC,2018-05-05,2018-05-05T09:00:00,10645000.0,10907000.0,10621000.0,10820000.0,1525564804485,103069640740.38638,9581.87522246,10645000.0,175000.0,0.016439643
KRW-BTC,2018-05-06,2018-05-06T09:00:00,10820000.0,10963000.0,10500000.0,10684000.0,1525651205843,94436279577.79558,8806.00591903,10820000.0,-136000.0,-0.0125693161
KRW-BTC,2018-05-07,2018-05-07T09:00:00,10684000.0,10721000.0,10264000.0,10422000.0,1525737604866,84745378279.00043,8143.48490464,10684000.0,-262000.0,-0.0245226507
KRW-BTC,2018-05-08,2018-05-08T09:00:00,10439000.0,10499000.0,10130000.0,10233000.0,1525824006169,78939835695.70612,7651.23404175,10422000.0,-189000.0,-0.018134715
KRW-BTC,2018-05-09,2018-05-09T09:00:00,10230000.0,10433000.0,9917000.0,10405000.0,1525910406426,101378937934.76323,9955.39479461,10233000.0,172000.0,0.0168083651
KRW-BTC,2018-05-10,2018-05-10T09:00:00,10405000.0,10474000.0,9895000.0,9976000.0,1525996806325,93275451569.68932,9077.78269458,10405000.0,-429000.0,-0.0412301778
KRW-BTC,2018-05-11,2018-05-11T09:00:00,9976000.0,9985000.0,8788000.0,9256000.0,1526083205908,199207644320.68726,20997.66993227,9976000.0,-720000.0,-0.0721732157
KRW-BTC,2018-05-12,2018-05-12T09:00:00,9257000.0,9644000.0,9014000.0,9481000.0,1526169606411,102591046951.7613,10980.18990988,9256000.0,225000.0,0.0243085566
KRW-BTC,2018-05-13,2018-05-13T09:00:00,9480000.0,9851000.0,9360000.0,9803000.0,1526256004669,81838304671.07578,8513.44899868,9481000.0,322000.0,0.0339626622
KRW-BTC,2018-05-14,2018-05-14T09:00:00,9804000.0,9935000.0,9400000.0,9797000.0,1526342406131,124034606903.58357,12813.13382791,9803000.0,-6000.0,-0.0006120575
KRW-BTC,2018-05-15,2018-05-15T09:00:00,9802000.0,9879000.0,9458000.0,9500000.0,1526428806285,80714050266.3245,8325.82703617,9797000.0,-297000.0,-0.0303154027
KRW-BTC,2018-05-16,2018-05-16T09:00:00,9500000.0,9542000.0,9015000.0,9297000.0,1526515206097,113015017992.22574,12218.79341156,9500000.0,-203000.0,-0.0213684211
KRW-BTC,2018-05-17,2018-05-17T09:00:00,9297000.0,9390000.0,9020000.0,9090000.0,1526601605246,63909130322.47995,6921.98679007,9297000.0,-207000.0,-0.0222652469
KRW-BTC,2018-05-18,2018-05-18T09:00:00,9072000.0,9186000.0,8881000.0,9165000.0,1526688006777,53233771175.10834,5904.08097087,9090000.0,75000.0,0.0082508251
KRW-BTC,2018-05-19,2018-05-19T09:00:00,9165000.0,9299000.0,9068000.0,9112000.0,1526774404048,57548357609.8002,6285.06750236,9165000.0,-53000.0,-0.0057828696
KRW-BTC,2018-05-20,2018-05-20T09:00:00,9112000.0,9398000.0,9051000.0,9370000.0,1526860804898,45169962150.05477,4901.03255016,9112000.0,258000.0,0.0283143108
KRW-BTC,2018-05-21,2018-05-21T09:00:00,9370000.0,9439000.0,9279000.0,9345000.0,1526947189831,44399589675.22824,4741.95012493,9370000.0,-25000.0,-0.0026680896
KRW-BTC,2018-05-22,2018-05-22T09:00:00,9345000.0,9356000.0,8931000.0,8940000.0,1527033606115,45871812674.70519,4999.60324703,9345000.0,-405000.0,-0.0433386838
KRW-BTC,2018-05-23,2018-05-23T09:00:00,8940000.0,9020000.0,8433000.0,8483000.0,1527120005790,71269244524.02399,8085.0532098,8940000.0,-457000.0,-0.0511185682
KRW-BTC,2018-05-24,2018-05-24T09:00:00,8483000.0,8767000.0,8185000.0,8415000.0,1527206406397,73928834982.35529,8771.34270455,8483000.0,-68000.0,-0.0080160321
KRW-BTC,2018-05-25,2018-05-25T09:00:00,8415000.0,8480000.0,8180000.0,8317000.0,1527292804940,35876549723.33502,4317.19540355,8415000.0,-98000.0,-0.0116458705
KRW-BTC,2018-05-26,2018-05-26T09:00:00,8317000.0,8420000.0,8122000.0,8162000.0,1527379203064,25693093104.7013,3099.59149706,8317000.0,-155000.0,-0.0186365276
KRW-BTC,2018-05-27,2018-05-27T09:00:00,8162000.0,8216000.0,8040000.0,8182000.0,1527465603465,21410944206.51575,2635.09988761,8162000.0,20000.0,0.0024503798
KRW-BTC,2018-05-28,2018-05-28T09:00:00,8182000.0,8261000.0,7858000.0,7903000.0,1527552006168,47889340053.91693,5922.32658056,8182000.0,-279000.0,-0.0340992422
KRW-BTC,2018-05-29,2018-05-29T09:00:00,7903000.0,8360000.0,7813000.0,8299000.0,1527638404407,54079954310.94927,6682.61704253,7903000.0,396000.0,0.0501075541
KRW-BTC,2018-05-30,2018-05-30T09:00:00,8300000.0,8436000.0,8100000.0,8207000.0,1527724801437,56062998960.04118,6755.11057646,8299000.0,-92000.0,-0.011085673
KRW-BTC,2018-05-31,2018-05-31T09:00:00,8198000.0,8375000.0,8110000.0,8282000.0,1527811206423,41199561908.61046,4978.12880286,8207000.0,75000.0,0.0091385403
KRW-BTC,2018-06-01,2018-06-01T09:00:00,8278000.0,8370000.0,8139000.0,8282000.0,1527897602585,30985647855.544,3751.37371919,8282000.0,,0.0
KRW-BTC,2018-06-02,2018-06-02T09:00:00,8282000.0,8425000.0,8211000.0,8339000.0,1527984005184,29631281616.29864,3557.44198334,8282000.0,57000.0,0.0068823956
KRW-BTC,2018-06-03,2018-06-03T09:00:00,8338000.0,8443000.0,8297000.0,8419000.0,1528070405805,31491017081.69533,3755.93937776,8339000.0,80000.0,0.0095934764
KRW-BTC,2018-06-04,2018-06-04T09:00:00,8419000.0,8477000.0,8206000.0,8248000.0,1528156803977,30073576203.69768,3615.54200858,8419000.0,-171000.0,-0.0203112009
KRW-BTC,2018-06-05,2018-06-05T09:00:00,8241000.0,8400000.0,8130000.0,8360000.0,1528243202543,30574008152.5506,3715.39795807,8248000.0,112000.0,0.0135790495
KRW-BTC,2018-06-06,2018-06-06T09:00:00,8359000.0,8400000.0,8208000.0,8359000.0,1528329606482,27751918926.98776,3334.03058018,8360000.0,-1000.0,-0.0001196172
KRW-BTC,2018-06-07,2018-06-07T09:00:00,8358000.0,8490000.0,8330000.0,8375000.0,1528415997870,28772117046.82323,3432.43923415,8359000.0,16000.0,0.0019141046
KRW-BTC,2018-06-08,2018-06-08T09:00:00,8375000.0,8385000.0,8268000.0,8341000.0,1528502405960,22361068528.87662,2685.93901923,8375000.0,-34000.0,-0.0040597015
KRW-BTC,2018-06-09,2018-06-09T09:00:00,8341000.0,8370000.0,8205000.0,8233000.0,1528588803021,13807141637.38603,1658.39383848,8341000.0,-108000.0,-0.0129480878
KRW-BTC,2018-06-10,2018-06-10T09:00:00,8233000.0,8247000.0,7425000.0,7576000.0,1528675205979,58198185181.56478,7445.15112262,8233000.0,-657000.0,-0.0798008017
KRW-BTC,2018-06-11,2018-06-11T09:00:00,7576000.0,7662000.0,7362000.0,7635000.0,1528761605772,32342844908.58467,4309.230986,7576000.0,59000.0,0.0077877508
KRW-BTC,2018-06-12,2018-06-12T09:00:00,7635000.0,7685000.0,7270000.0,7350000.0,1528848005793,37952946026.02549,5044.24648135,7635000.0,-285000.0,-0.0373280943
KRW-BTC,2018-06-13,2018-06-13T09:00:00,7350000.0,7390000.0,6951000.0,7040000.0,1528934404786,35453527846.16827,4943.24050185,7350000.0,-310000.0,-0.0421768707
KRW-BTC,2018-06-14,2018-06-14T09:00:00,7039000.0,7380000.0,6977000.0,7355000.0,1529020804801,46891272332.02168,6511.9470463,7040000.0,315000.0,0.0447443182
KRW-BTC,2018-06-15,2018-06-15T09:00:00,7363000.0,7399000.0,7151000.0,7180000.0,1529107200867,24092415996.67304,3302.08916025,7355000.0,-175000.0,-0.0237933379
KRW-BTC,2018-06-16,2018-06-16T09:00:00,7180000.0,7336000.0,7116000.0,7277000.0,1529193603343,14662383632.77435,2031.22860933,7180000.0,97000.0,0.0135097493
KRW-BTC,2018-06-17,2018-06-17T09:00:00,7275000.0,7329000.0,7206000.0,7218000.0,1529279998160,10927666173.81766,1502.42292843,7277000.0,-59000.0,-0.0081077367
KRW-BTC,2018-06-18,2018-06-18T09:00:00,7231000.0,7550000.0,7135000.0,7461000.0,1529366405600,22285457937.4941,3050.85296824,7218000.0,243000.0,0.0336658354
KRW-BTC,2018-06-19,2018-06-19T09:00:00,7461000.0,7649000.0,7370000.0,7553000.0,1529452796384,28804682229.34449,3830.01250877,7461000.0,92000.0,0.0123307868
KRW-BTC,2018-06-20,2018-06-20T09:00:00,7553000.0,7594000.0,7110000.0,7538000.0,1529539203584,42569533207.24383,5808.17313215,7553000.0,-15000.0,-0.0019859658
KRW-BTC,2018-06-21,2018-06-21T09:00:00,7538000.0,7580000.0,7445000.0,7511000.0,1529625604638,23106255437.47773,3078.51433366,7538000.0,-27000.0,-0.003581852
KRW-BTC,2018-06-22,2018-06-22T09:00:00,7511000.0,7537000.0,6870000.0,6962000.0,1529712001168,49553362438.12265,6852.56894387,7511000.0,-549000.0,-0.0730927972
KRW-BTC,2018-06-23,2018-06-23T09:00:00,6965000.0,7100000.0,6845000.0,7030000.0,1529798404937,21493652923.16193,3078.68993934,6962000.0,68000.0,0.0097673082
KRW-BTC,2018-06-24,2018-06-24T09:00:00,7030000.0,7144000.0,6622000.0,6992000.0,1529884802507,36910107013.7823,5399.26649924,7030000.0,-38000.0,-0.0054054054
KRW-BTC,2018-06-25,2018-06-25T09:00:00,6985000.0,7129000.0,6861000.0,7036000.0,1529971204427,30892837730.05834,4418.75854986,6992000.0,44000.0,0.0062929062
KRW-BTC,2018-06-26,2018-06-26T09:00:00,7034000.0,7070000.0,6861000.0,6900000.0,1530057602744,21953994618.78506,3141.53841943,7036000.0,-136000.0,-0.0193291643
KRW-BTC,2018-06-27,2018-06-27T09:00:00,6894000.0,6970000.0,6830000.0,6925000.0,1530144004497,21055052322.02451,3051.01947771,6900000.0,25000.0,0.0036231884
KRW-BTC,2018-06-28,2018-06-28T09:00:00,6925000.0,6965000.0,6649000.0,6682000.0,1530230404899,18234794914.82239,2655.94861923,6925000.0,-243000.0,-0.0350902527
KRW-BTC,2018-06-29,2018-06-29T09:00:00,6671000.0,7078000.0,6590000.0,6958000.0,1530316800017,24293395792.72123,3607.75854253,6682000.0,276000.0,0.0413049985
KRW-BTC,2018-06-30,2018-06-30T09:00:00,6958000.0,7290000.0,6950000.0,7164000.0,1530403203921,37267746906.35908,5213.79828927,6958000.0,206000.0,0.0296062087
KRW-BTC,2018-07-01,2018-07-01T09:00:00,7164000.0,7212000.0,7002000.0,7109000.0,1530489604308,22440527345.26462,3151.10448153,7164000.0,-55000.0,-0.0076772753
KRW-BTC,2018-07-02,2018-07-02T09:00:00,7109000.0,7358000.0,7024000.0,7297000.0,1530576003697,42865998436.10013,5925.85399143,7109000.0,188000.0,0.026445351
KRW-BTC,2018-07-03,2018-07-03T09:00:00,7289000.0,7399000.0,7231000.0,7298000.0,1530662402963,38445121264.07016,5239.81753579,7297000.0,1000.0,0.0001370426
KRW-BTC,2018-07-04,2018-07-04T09:00:00,7298000.0,7500000.0,7104000.0,7329000.0,1530748804544,36427212533.30592,4984.70182867,7298000.0,31000.0,0.0042477391
KRW-BTC,2018-07-05,2018-07-05T09:00:00,7329000.0,7445000.0,7270000.0,7377000.0,1530835200516,31508927550.17927,4272.33855027,7329000.0,48000.0,0.0065493246
KRW-BTC,2018-07-06,2018-07-06T09:00:00,7377000.0,7488000.0,7282000.0,7480000.0,1530921604098,39581194328.88056,5355.98766532,7377000.0,103000.0,0.0139623153
KRW-BTC,2018-07-07,2018-07-07T09:00:00,7480000.0,7638000.0,7361000.0,7550000.0,1531008002576,15484116511.70392,2077.59204362,7480000.0,70000.0,0.0093582888
KRW-BTC,2018-07-08,2018-07-08T09:00:00,7564000.0,7585000.0,7450000.0,7516000.0,1531094376330,21068399561.74593,2801.16193621,7550000.0,-34000.0,-0.0045033113
KRW-BTC,2018-07-09,2018-07-09T09:00:00,7515000.0,7623000.0,7451000.0,7474000.0,1531180802682,27893238457.68735,3713.61975808,7516000.0,-42000.0,-0.0055880788
KRW-BTC,2018-07-10,2018-07-10T09:00:00,7474000.0,7518000.0,7127000.0,7140000.0,1531267198047,38071008837.18583,5199.60476183,7474000.0,-334000.0,-0.0446882526
KRW-BTC,2018-07-11,2018-07-11T09:00:00,7141000.0,7269000.0,7110000.0,7226000.0,1531353597308,28194990186.3081,3913.795349,7140000.0,86000.0,0.0120448179
KRW-BTC,2018-07-12,2018-07-12T09:00:00,7227000.0,7230000.0,6941000.0,7090000.0,1531440003068,26333567342.26757,3724.82852502,7226000.0,-136000.0,-0.0188209244
KRW-BTC,2018-07-13,2018-07-13T09:00:00,7094000.0,7165000.0,6973000.0,7054000.0,1531526404608,26379295130.73169,3729.95994294,7090000.0,-36000.0,-0.005077574
KRW-BTC,2018-07-14,2018-07-14T09:00:00,7054000.0,7160000.0,7036000.0,7109000.0,1531612797015,14008581891.6733,1978.79800196,7054000.0,55000.0,0.0077969946
KRW-BTC,2018-07-15,2018-07-15T09:00:00,7109000.0,7226000.0,7088000.0,7178000.0,1531699202703,17095281208.52791,2385.70929754,7109000.0,69000.0,0.0097060065
KRW-BTC,2018-07-16,2018-07-16T09:00:00,7179000.0,7468000.0,7140000.0,7454000.0,1531785604070,45460277464.92213,6215.79333942,7178000.0,276000.0,0.038450822
KRW-BTC,2018-07-17,2018-07-17T09:00:00,7454000.0,8140000.0,7419000.0,8080000.0,1531872003561,68446683083.69896,8866.81669526,7454000.0,626000.0,0.0839817548
KRW-BTC,2018-07-18,2018-07-18T09:00:00,8080000.0,8450000.0,8071000.0,8302000.0,1531958404129,76253964448.4235,9226.44969555,8080000.0,222000.0,0.0274752475
KRW-BTC,2018-07-19,2018-07-19T09:00:00,8292000.0,8512000.0,8157000.0,8443000.0,1532044804576,50624771672.0089,6091.92994513,8302000.0,141000.0,0.0169838593
KRW-BTC,2018-07-20,2018-07-20T09:00:00,8443000.0,8671000.0,8300000.0,8351000.0,1532131205347,63135854963.9677,7480.68995162,8443000.0,-92000.0,-0.0108966007
KRW-BTC,2018-07-21,2018-07-21T09:00:00,8351000.0,8387000.0,8185000.0,8367000.0,1532217603482,28298722219.61907,3409.02111567,8351000.0,16000.0,0.0019159382
KRW-BTC,2018-07-22,2018-07-22T09:00:00,8367000.0,8530000.0,8270000.0,8349000.0,1532304004894,32451010552.14465,3853.45997189,8367000.0,-18000.0,-0.0021513087
KRW-BTC,2018-07-23,2018-07-23T09:00:00,8347000.0,8844000.0,8275000.0,8752000.0,1532390405479,85355562871.49326,9851.82951569,8349000.0,403000.0,0.0482692538
KRW-BTC,2018-07-24,2018-07-24T09:00:00,8752000.0,9525000.0,8701000.0,9452000.0,1532476805448,150323681666.352,16483.79995859,8752000.0,700000.0,0.0799817185
KRW-BTC,2018-07-25,2018-07-25T09:00:00,9458000.0,9578000.0,9054000.0,9158000.0,1532563204892,104663557067.26813,11238.21728445,9452000.0,-294000.0,-0.0311045281
KRW-BTC,2018-07-26,2018-07-26T09:00:00,9158000.0,9299000.0,8815000.0,8950000.0,1532649604847,70520276838.66537,7716.0562582,9158000.0,-208000.0,-0.0227123826
KRW-BTC,2018-07-27,2018-07-27T09:00:00,8950000.0,9259000.0,8780000.0,9122000.0,1532736005108,90182962072.15744,10051.36343373,8950000.0,172000.0,0.0192178771
KRW-BTC,2018-07-28,2018-07-28T09:00:00,9138000.0,9229000.0,9064000.0,9225000.0,1532822405535,35925663624.52046,3917.2811502,9122000.0,103000.0,0.0112913835
KRW-BTC,2018-07-29,2018-07-29T09:00:00,9229000.0,9310000.0,9153000.0,9238000.0,1532908805150,38024462760.96575,4119.53145198,9225000.0,13000.0,0.0014092141
KRW-BTC,2018-07-30,2018-07-30T09:00:00,9238000.0,9280000.0,8955000.0,9270000.0,1532995205451,50449604575.65224,5498.91600049,9238000.0,32000.0,0.0034639532
KRW-BTC,2018-07-31,2018-07-31T09:00:00,9270000.0,9278000.0,8690000.0,8800000.0,1533081602111,80229043588.81412,8921.98646091,9270000.0,-470000.0,-0.0507011866
KRW-BTC,2018-08-01,2018-08-01T09:00:00,8807000.0,8844000.0,8548000.0,8726000.0,1533081600000,52212740816.23962,6033.26071739,8800000.0,-74000.0,-0.0084090909
KRW-BTC,2018-08-02,2018-08-02T09:00:00,8725000.0,8940000.0,8626000.0,8731000.0,1533254404709,55220834823.04908,6310.22735019,8726000.0,5000.0,0.0005730002
KRW-BTC,2018-08-03,2018-08-03T09:00:00,8730000.0,8730000.0,8372000.0,8508000.0,1533340805197,52194607453.1399,6142.54285504,8731000.0,-223000.0,-0.0255411751
KRW-BTC,2018-08-04,2018-08-04T09:00:00,8508000.0,8610000.0,8000000.0,8074000.0,1533427199470,43253413179.65695,5211.46198607,8508000.0,-434000.0,-0.0510108134
KRW-BTC,2018-08-05,2018-08-05T09:00:00,8074000.0,8181000.0,7915000.0,8077000.0,1533513604664,28833153215.93532,3578.83736395,8074000.0,3000.0,0.000371563
KRW-BTC,2018-08-06,2018-08-06T09:00:00,8075000.0,8200000.0,7900000.0,7982000.0,1533600002739,30597433154.32253,3802.49007138,8077000.0,-95000.0,-0.0117617927
KRW-BTC,2018-08-07,2018-08-07T09:00:00,7973000.0,8190000.0,7750000.0,7760000.0,1533686404540,47355068348.96838,5910.20815105,7982000.0,-222000.0,-0.0278125783
KRW-BTC,2018-08-08,2018-08-08T09:00:00,7760000.0,7766000.0,7217000.0,7308000.0,1533772805103,59847789627.6061,7975.33732224,7760000.0,-452000.0,-0.0582474227
KRW-BTC,2018-08-09,2018-08-09T09:00:00,7310000.0,7644000.0,7203000.0,7543000.0,1533859203699,47072146232.22284,6342.05809593,7308000.0,235000.0,0.0321565408
KRW-BTC,2018-08-10,2018-08-10T09:00:00,7546000.0,7608000.0,7100000.0,7230000.0,1533945603153,42724349302.02549,5780.775775,7543000.0,-313000.0,-0.0414954262
KRW-BTC,2018-08-11,2018-08-11T09:00:00,7227000.0,7590000.0,7127000.0,7325000.0,1534032002426,36885101190.69186,5066.85216567,7230000.0,95000.0,0.0131396957
KRW-BTC,2018-08-12,2018-08-12T09:00:00,7325000.0,7540000.0,7279000.0,7395000.0,1534118404228,19827538898.01326,2682.39145374,7325000.0,70000.0,0.009556314
KRW-BTC,2018-08-13,2018-08-13T09:00:00,7396000.0,7637000.0,7288000.0,7387000.0,1534118400000,42619588027.32103,5711.07392516,7395000.0,-8000.0,-0.001081812
KRW-BTC,2018-08-14,2018-08-14T09:00:00,7386000.0,7386000.0,6960000.0,7233000.0,1534291205092,57122910971.27044,8027.8392352,7387000.0,-154000.0,-0.0208474347
KRW-BTC,2018-08-15,2018-08-15T09:00:00,7233000.0,7600000.0,7206000.0,7332000.0,1534377599762,52927582230.33734,7158.7926917,7233000.0,99000.0,0.0136872667
KRW-BTC,2018-08-16,2018-08-16T09:00:00,7332000.0,7487000.0,7260000.0,7337000.0,1534464002890,39186068019.09694,5318.93470139,7332000.0,5000.0,0.0006819422
KRW-BTC,2018-08-17,2018-08-17T09:00:00,7338000.0,7526000.0,7306000.0,7496000.0,1534550405175,49515097451.1836,6653.00143771,7337000.0,159000.0,0.0216709827
KRW-BTC,2018-08-18,2018-08-18T09:00:00,7500000.0,7579000.0,7288000.0,7391000.0,1534636777868,34269405733.09717,4615.70442766,7496000.0,-105000.0,-0.0140074707
KRW-BTC,2018-08-19,2018-08-19T09:00:00,7393000.0,7498000.0,7310000.0,7431000.0,1534723202506,21644401605.22686,2928.96262117,7391000.0,40000.0,0.0054119876
KRW-BTC,2018-08-20,2018-08-20T09:00:00,7432000.0,7469000.0,7244000.0,7255000.0,1534809605114,30970843739.75834,4187.21791451,7431000.0,-176000.0,-0.0236845647
KRW-BTC,2018-08-21,2018-08-21T09:00:00,7255000.0,7430000.0,7240000.0,7375000.0,1534871313754,22288720074.33495,3037.60961801,7255000.0,120000.0,0.016540317
KRW-BTC,2018-08-22,2018-08-22T09:00:00,7375000.0,7751000.0,7187000.0,7289000.0,1534896000000,57175275723.90914,7591.8134609,7375000.0,-86000.0,-0.0116610169
KRW-BTC,2018-08-23,2018-08-23T09:00:00,7286000.0,7500000.0,7285000.0,7439000.0,1534982400000,26955047058.1944,3662.1835859,7289000.0,150000.0,0.0205789546
KRW-BTC,2018-08-24,2018-08-24T09:00:00,7440000.0,7593000.0,7368000.0,7561000.0,1535068800000,27968267658.12201,3754.38179566,7439000.0,122000.0,0.0164000538
KRW-BTC,2018-08-25,2018-08-25T09:00:00,7564000.0,7683000.0,7521000.0,7604000.0,1535241600079,26486222593.9864,3491.70337305,7561000.0,43000.0,0.0056870784
KRW-BTC,2018-08-26,2018-08-26T09:00:00,7604000.0,7637000.0,7450000.0,7547000.0,1535327969127,21280969843.32656,2824.38421929,7604000.0,-57000.0,-0.0074960547
KRW-BTC,2018-08-27,2018-08-27T09:00:00,7547000.0,7725000.0,7490000.0,7688000.0,1535414399590,31245125577.7761,4134.98191712,7547000.0,141000.0,0.0186829204
KRW-BTC,2018-08-28,2018-08-28T09:00:00,7688000.0,7886000.0,7654000.0,7839000.0,1535500797224,38693273429.00857,4988.81989282,7688000.0,151000.0,0.019640999
KRW-BTC,2018-08-29,2018-08-29T09:00:00,7838000.0,7938000.0,7723000.0,7825000.0,1535500800000,38559027707.80889,4912.14169962,7839000.0,-14000.0,-0.0017859421
KRW-BTC,2018-08-30,2018-08-30T09:00:00,7825000.0,7910000.0,7672000.0,7856000.0,1535673596460,37319319426.02783,4799.95478085,7825000.0,31000.0,0.0039616613
KRW-BTC,2018-08-31,2018-08-31T09:00:00,7844000.0,7915000.0,7749000.0,7865000.0,1535759997980,36718712180.54884,4687.30105795,7856000.0,9000.0,0.0011456212
KRW-BTC,2018-09-01,2018-09-01T09:00:00,7865000.0,8009000.0,7844000.0,8001000.0,1535760000000,34375386341.20901,4338.01207477,7865000.0,136000.0,0.0172917991
KRW-BTC,2018-09-02,2018-09-02T09:00:00,8000000.0,8169000.0,7932000.0,8113000.0,1535846400000,35986068849.0965,4460.52710093,8001000.0,112000.0,0.0139982502
KRW-BTC,2018-09-03,2018-09-03T09:00:00,8114000.0,8160000.0,8043000.0,8125000.0,1535932800000,25904388274.55882,3198.85155079,8113000.0,12000.0,0.0014791076
KRW-BTC,2018-09-04,2018-09-04T09:00:00,8116000.0,8279000.0,8111000.0,8271000.0,1536019200000,31253351748.15389,3811.85788263,8125000.0,146000.0,0.0179692308
KRW-BTC,2018-09-05,2018-09-05T09:00:00,8271000.0,8333000.0,7687000.0,7699000.0,1536105600000,62459759557.79113,7761.44133104,8271000.0,-572000.0,-0.0691572966
KRW-BTC,2018-09-06,2018-09-06T09:00:00,7698000.0,7718000.0,7264000.0,7523000.0,1536192000000,57708418700.40115,7776.42498652,7699000.0,-176000.0,-0.0228601117
KRW-BTC,2018-09-07,2018-09-07T09:00:00,7522000.0,7543000.0,7292000.0,7382000.0,1536278400000,31207926938.16083,4198.8008613,7523000.0,-141000.0,-0.0187425229
KRW-BTC,2018-09-08,2018-09-08T09:00:00,7391000.0,7439000.0,7110000.0,7206000.0,1536364800000,21083974349.89717,2881.52639575,7382000.0,-176000.0,-0.0238417773
KRW-BTC,2018-09-09,2018-09-09T09:00:00,7206000.0,7437000.0,7131000.0,7232000.0,1536451200000,24219366134.95087,3330.24379869,7206000.0,26000.0,0.0036081044
KRW-BTC,2018-09-10,2018-09-10T09:00:00,7232000.0,7348000.0,7198000.0,7274000.0,1536537600000,22419048457.83869,3089.33223454,7232000.0,42000.0,0.0058075221
KRW-BTC,2018-09-11,2018-09-11T09:00:00,7275000.0,7350000.0,7126000.0,7239000.0,1536624000000,24572480949.58474,3392.11803014,7274000.0,-35000.0,-0.004811658
KRW-BTC,2018-09-12,2018-09-12T09:00:00,7242000.0,7289000.0,7155000.0,7234000.0,1536710400000,28833461619.81044,3994.11931681,7239000.0,-5000.0,-0.0006907031
KRW-BTC,2018-09-13,2018-09-13T09:00:00,7238000.0,7399000.0,7233000.0,7355000.0,1536883197396,29538754836.37971,4029.70108465,7234000.0,121000.0,0.016726569
KRW-BTC,2018-09-14,2018-09-14T09:00:00,7355000.0,7504000.0,7261000.0,7359000.0,1536883200000,32402972263.27593,4397.95749188,7355000.0,4000.0,0.0005438477
KRW-BTC,2018-09-15,2018-09-15T09:00:00,7361000.0,7397000.0,7320000.0,7363000.0,1537055999613,16251306528.37896,2206.71646834,7359000.0,4000.0,0.0005435521
KRW-BTC,2018-09-16,2018-09-16T09:00:00,7365000.0,7386000.0,7250000.0,7356000.0,1537142399222,21546431123.47827,2939.07928986,7363000.0,-7000.0,-0.0009506994
KRW-BTC,2018-09-17,2018-09-17T09:00:00,7356000.0,7373000.0,7128000.0,7191000.0,1537142400000,32986348073.76501,4535.64958686,7356000.0,-165000.0,-0.0224306688
KRW-BTC,2018-09-18,2018-09-18T09:00:00,7192000.0,7283000.0,7134000.0,7234000.0,1537228800000,29178284487.21652,4053.11354921,7191000.0,43000.0,0.0059796968
KRW-BTC,2018-09-19,2018-09-19T09:00:00,7234000.0,7388000.0,7010000.0,7245000.0,1537401600089,31042943583.09574,4306.69728981,7234000.0,11000.0,0.0015205972
KRW-BTC,2018-09-20,2018-09-20T09:00:00,7250000.0,7364000.0,7190000.0,7311000.0,1537401600000,33174326631.62673,4570.14222037,7245000.0,66000.0,0.0091097308
KRW-BTC,2018-09-21,2018-09-21T09:00:00,7311000.0,7596000.0,7287000.0,7537000.0,1537488000000,71329466429.49927,9545.78162275,7311000.0,226000.0,0.0309123239
KRW-BTC,2018-09-22,2018-09-22T09:00:00,7537000.0,7636000.0,7425000.0,7540000.0,1537574400000,36611321982.49284,4866.23755949,7539000.0,1000.0,0.0001326436
KRW-BTC,2018-09-23,2018-09-23T09:00:00,7539000.0,7600000.0,7450000.0,7500000.0,1537747190563,31738538695.06925,4216.92509274,7540000.0,-40000.0,-0.0053050398
KRW-BTC,2018-09-24,2018-09-24T09:00:00,7500000.0,7547000.0,7407000.0,7430000.0,1537747200000,22738698842.47596,3046.33250681,7500000.0,-70000.0,-0.0093333333
KRW-BTC,2018-09-25,2018-09-25T09:00:00,7428000.0,7439000.0,7241000.0,7299000.0,1537833600000,34503898776.90172,4725.14731707,7430000.0,-131000.0,-0.0176312248
KRW-BTC,2018-09-26,2018-09-26T09:00:00,7299000.0,7392000.0,7259000.0,7300000.0,1537920000000,28697315885.20068,3921.98120692,7299000.0,1000.0,0.0001370051
KRW-BTC,2018-09-27,2018-09-27T09:00:00,7300000.0,7490000.0,7261000.0,7447000.0,1538092799947,29562427626.61729,4027.10107711,7300000.0,147000.0,0.0201369863
KRW-BTC,2018-09-28,2018-09-28T09:00:00,7447000.0,7551000.0,7339000.0,7408000.0,1538179198171,40311237728.94514,5408.47953602,7447000.0,-39000.0,-0.0052370082
KRW-BTC,2018-09-29,2018-09-29T09:00:00,7408000.0,7410000.0,7280000.0,7360000.0,1538265599760,23817952485.32884,3246.00594677,7408000.0,-48000.0,-0.0064794816
KRW-BTC,2018-09-30,2018-09-30T09:00:00,7360000.0,7418000.0,7327000.0,7393000.0,1538351998003,23299373206.16943,3162.07598214,7360000.0,33000.0,0.0044836957
KRW-BTC,2018-10-01,2018-10-01T09:00:00,7394000.0,7449000.0,7280000.0,7375000.0,1538438378231,31921258985.45116,4331.49181371,7393000.0,-18000.0,-0.0024347356
