,market,candle_date_time_utc,candle_date_time_kst,opening_price,high_price,low_price,trade_price,timestamp,candle_acc_trade_price,candle_acc_trade_volume,prev_closing_price,change_price,change_rate
0,KRW-SAND,2022-12-05,2022-12-05T09:00:00,791.0,849.0,785.0,824.0,1670284799011,55164930992.07887,67056424.1714088,790.0,34.0,0.0430379747
1,KRW-SAND,2022-12-06,2022-12-06T09:00:00,825.0,831.0,808.0,821.0,1670371195981,22865362466.723618,27915801.81770382,824.0,-3.0,-0.0036407767
2,KRW-SAND,2022-12-07,2022-12-07T09:00:00,823.0,838.0,751.0,780.0,1670457599286,29333536524.1913,37150448.27836891,821.0,-41.0,-0.0499390987
3,KRW-SAND,2022-12-08,2022-12-08T09:00:00,781.0,798.0,766.0,789.0,1670543995417,13459377533.970741,17239039.18854737,780.0,9.0,0.0115384615
4,KRW-SAND,2022-12-09,2022-12-09T09:00:00,789.0,790.0,771.0,775.0,1670630391146,8594396201.977568,11016411.32669146,789.0,-14.0,-0.0177439797
5,KRW-SAND,2022-12-10,2022-12-10T09:00:00,775.0,783.0,771.0,776.0,1670716799032,7163406119.253528,9222093.15142949,775.0,1.0,0.0012903226
6,KRW-SAND,2022-12-11,2022-12-11T09:00:00,777.0,783.0,750.0,755.0,1670803186941,10010762104.718428,13048971.28933427,776.0,-21.0,-0.0270618557
7,KRW-SAND,2022-12-12,2022-12-12T09:00:00,753.0,754.0,727.0,744.0,1670889590083,11471174084.495121,15549606.75836209,755.0,-11.0,-0.0145695364
8,KRW-SAND,2022-12-13,2022-12-13T09:00:00,743.0,753.0,704.0,742.0,1670975997758,16093847677.222858,22023546.13591538,744.0,-2.0,-0.002688172
9,KRW-SAND,2022-12-14,2022-12-14T09:00:00,742.0,762.0,723.0,725.0,1671062387378,15301755772.083696,20572910.12795079,742.0,-17.0,-0.0229110512
10,KRW-SAND,2022-12-15,2022-12-15T09:00:00,725.0,731.0,708.0,716.0,1671148799973,8702026418.579063,12092431.66692687,725.0,-9.0,-0.0124137931
11,KRW-SAND,2022-12-16,2022-12-16T09:00:00,715.0,716.0,613.0,630.0,1671235198105,22819855071.871284,34047319.98844618,716.0,-86.0,-0.1201117318
