,market,candle_date_time_utc,candle_date_time_kst,opening_price,high_price,low_price,trade_price,timestamp,candle_acc_trade_price,candle_acc_trade_volume,prev_closing_price,change_price,change_rate
0,KRW-BCH,2022-12-05,2022-12-05T09:00:00,148700.0,155800.0,147050.0,147900.0,1670284761818,5857817112.484092,38586.4793405,148800.0,-900.0,-0.0060483871
1,KRW-BCH,2022-12-06,2022-12-06T09:00:00,147950.0,150300.0,147650.0,149900.0,1670371172176,1209347940.354255,8119.65089787,147900.0,2000.0,0.0135226504
2,KRW-BCH,2022-12-07,2022-12-07T09:00:00,149700.0,150700.0,143500.0,146350.0,1670457595098,1808818566.3237765,12337.97401506,149900.0,-3550.0,-0.023682455
3,KRW-BCH,2022-12-08,2022-12-08T09:00:00,146350.0,153000.0,145300.0,148900.0,1670543999645,3612113520.830557,24397.51363171,146350.0,2550.0,0.0174239836
4,KRW-BCH,2022-12-09,2022-12-09T09:00:00,148900.0,149450.0,145800.0,146950.0,1670630395378,1474602453.773668,9956.2272782,148900.0,-1950.0,-0.0130960376
5,KRW-BCH,2022-12-10,2022-12-10T09:00:00,146950.0,148300.0,145050.0,145650.0,1670716793747,2010875706.308385,13717.26257407,146950.0,-1300.0,-0.0088465464
6,KRW-BCH,2022-12-11,2022-12-11T09:00:00,145400.0,146150.0,141000.0,141850.0,1670803193742,1527282105.6719575,10564.52231193,145650.0,-3800.0,-0.0260899416
7,KRW-BCH,2022-12-12,2022-12-12T09:00:00,141850.0,142400.0,137500.0,141400.0,1670889594808,4707502424.203362,33591.55737707,141850.0,-450.0,-0.0031723652
8,KRW-BCH,2022-12-13,2022-12-13T09:00:00,141400.0,146700.0,137000.0,143700.0,1670975998162,9766439065.904078,67888.10134218,141400.0,2300.0,0.0162659123
9,KRW-BCH,2022-12-14,2022-12-14T09:00:00,143550.0,145300.0,141400.0,142400.0,1671062333067,1946209493.159099,13583.08366085,143700.0,-1300.0,-0.0090466249
10,KRW-BCH,2022-12-15,2022-12-15T09:00:00,142250.0,144350.0,141150.0,141700.0,1671148796712,3509919905.5482254,24519.33896617,142400.0,-700.0,-0.0049157303
11,KRW-BCH,2022-12-16,2022-12-16T09:00:00,141700.0,142500.0,132000.0,134000.0,1671235177626,3402646176.6966724,24725.35669846,141700.0,-7700.0,-0.0543401553
12,KRW-BCH,2022-12-17,2022-12-17T09:00:00,134150.0,137050.0,130600.0,136500.0,1671321579047,2492866437.9350076,18568.73902024,134000.0,2500.0,0.0186567164
13,KRW-BCH,2022-12-18,2022-12-18T09:00:00,136700.0,137300.0,134750.0,135350.0,1671407786189,765801355.125169,5638.42711482,136500.0,-1150.0,-0.0084249084
14,KRW-BCH,2022-12-19,2022-12-19T09:00:00,135400.0,136150.0,128800.0,129700.0,1671494399450,1802517357.952099,13663.21436232,135350.0,-5650.0,-0.0417436276
15,KRW-BCH,2022-12-20,2022-12-20T09:00:00,129700.0,133250.0,129500.0,132400.0,1671580754743,1995118882.350163,15162.08642628,129700.0,2700.0,0.0208172706
16,KRW-BCH,2022-12-21,2022-12-21T09:00:00,132350.0,133450.0,130500.0,130850.0,1671667185247,1409135075.2761354,10689.21672346,132400.0,-1550.0,-0.0117069486
17,KRW-BCH,2022-12-22,2022-12-22T09:00:00,130750.0,132450.0,129900.0,131750.0,1671753578074,1497373239.2929375,11419.10729766,130850.0,900.0,0.0068781047
18,KRW-BCH,2022-12-23,2022-12-23T09:00:00,131850.0,133700.0,131400.0,132850.0,1671839970863,1383195940.419473,10455.56596292,131750.0,1100.0,0.0083491461
19,KRW-BCH,2022-12-24,2022-12-24T09:00:00,132700.0,133950.0,132500.0,132550.0,1671926326131,581478878.480716,4367.32085729,132850.0,-300.0,-0.0022581859
20,KRW-BCH,2022-12-25,2022-12-25T09:00:00,132700.0,133150.0,129650.0,131500.0,1672012744317,864899657.4749866,6592.86696242,132550.0,-1050.0,-0.007921539
