coin,buy_date,buy,sell_date,sell,profit,profit_rate
XEM,2021-09-05,279.1395,2021-09-15,223.888,-55.25149999999999,-0.1979350826378925
XEM,2021-10-31,226.113,2021-11-13,231.88400000000001,5.771000000000015,0.025522636911632746
QTUM,2021-01-06,3341.6699999999996,2021-01-22,3223.3875000000003,-118.28249999999935,-0.035396224043666595
QTUM,2021-02-06,4712.355,2021-02-22,7281.3575,2569.0025000000005,0.5451631933502464
QTUM,2021-03-23,8479.2375,2021-04-18,24897.545000000002,16418.307500000003,1.9362952741918131
QTUM,2021-05-06,30255.12,2021-05-17,21649.170000000002,-8605.949999999997,-0.2844460706154858
QTUM,2021-07-30,8309.1525,2021-08-23,16061.965,7752.8125,0.9330449164340165
QTUM,2021-09-05,18439.215,2021-10-03,16961.515,-1477.7000000000007,-0.0801389863939436
QTUM,2021-10-31,18759.375,2021-11-17,18540.725000000002,-218.64999999999782,-0.011655505580542945
STEEM,2021-01-08,215.1075,2021-01-23,201.899,-13.208499999999987,-0.061404181630115115
STEEM,2021-02-05,278.139,2021-02-24,421.78900000000004,143.65000000000003,0.5164683845127797
STEEM,2021-03-19,668.334,2021-04-08,1334.3325,665.9985,0.9965054897700851
STEEM,2021-05-08,1530.7649999999999,2021-06-07,603.698,-927.0669999999999,-0.6056233321247873
STEEM,2021-07-29,550.275,2021-08-19,640.6795000000001,90.4045000000001,0.1642896733451458
STEEM,2021-09-03,757.3784999999999,2021-09-09,745.6270000000001,-11.75149999999985,-0.015516020061303367
STEEM,2021-10-06,798.399,2021-10-16,716.6415000000001,-81.75749999999994,-0.10240180661548917
STEEM,2021-11-17,782.391,2021-12-04,624.6875,-157.70349999999996,-0.20156609674702286
XLM,2021-01-06,381.1905,2021-01-14,330.8345,-50.355999999999995,-0.13210192803860535
XLM,2021-02-06,401.2005,2021-02-22,527.736,126.53550000000001,0.3153921792221097
XLM,2021-04-01,526.2629999999999,2021-04-20,658.6705000000001,132.40750000000014,0.2515994854283888
XLM,2021-05-06,795.3974999999999,2021-06-03,492.75350000000003,-302.6439999999999,-0.3804940297147023
XLM,2021-08-10,356.178,2021-08-22,436.78150000000005,80.60350000000005,0.22630117525506924
XLM,2021-09-05,456.22799999999995,2021-09-07,403.798,-52.42999999999995,-0.11492060987050325
XLM,2021-10-06,432.21599999999995,2021-10-27,406.79650000000004,-25.419499999999914,-0.058812029170599696
XLM,2021-11-09,496.248,2021-11-18,405.797,-90.45099999999996,-0.1822697522206638
STORJ,2021-01-08,442.221,2021-01-24,454.77250000000004,12.551500000000033,0.02838286738983457
STORJ,2021-02-05,563.2814999999999,2021-02-23,629.6850000000001,66.40350000000012,0.11788688249125905
STORJ,2021-03-14,980.4899999999999,2021-04-07,3068.465,2087.9750000000004,2.129521973707025
STORJ,2021-07-08,1270.635,2021-07-13,1049.4750000000001,-221.15999999999985,-0.17405470493099895
STORJ,2021-08-28,1790.895,2021-09-08,1849.075,58.180000000000064,0.032486550021078885
STORJ,2021-10-10,1890.945,2021-10-16,1644.1775,-246.76749999999993,-0.13049956503229862
STORJ,2021-10-31,2406.2025,2021-12-03,2723.6375000000003,317.4350000000004,0.13192364316802116
GRS,2021-02-03,458.229,2021-02-23,584.7075,126.4785,0.27601592216991944
GRS,2021-03-19,929.4644999999999,2021-04-08,1339.3300000000002,409.8655000000002,0.44096950448349587
GRS,2021-04-09,3096.5474999999997,2021-05-13,1544.2275000000002,-1552.3199999999995,-0.5013066972168195
GRS,2021-07-31,944.472,2021-09-10,1199.4,254.9280000000001,0.2699158895128708
GRS,2021-10-08,1325.6625,2021-10-19,1169.415,-156.24749999999995,-0.11786370965460663
GRS,2021-11-27,1305.6525,2021-12-20,908.5455000000001,-397.10699999999986,-0.30414447948439566
ADA,2021-01-03,234.117,2021-01-15,336.8315,102.71450000000002,0.4387314889563766
ADA,2021-02-01,449.2245,2021-02-23,1084.4575,635.233,1.41406579560999
ADA,2021-02-26,1450.725,2021-03-24,1319.3400000000001,-131.38499999999976,-0.09056506229643783
ADA,2021-04-05,1680.84,2021-04-19,1539.23,-141.6099999999999,-0.08424954189571875
ADA,2021-05-06,2031.0149999999999,2021-05-21,2038.98,7.9650000000001455,0.003921684477958137
ADA,2021-08-03,1610.8049999999998,2021-09-01,3313.3425,1702.5375000000004,1.0569482339575558
SBD,2021-01-08,3541.77,2021-01-22,3398.3,-143.4699999999998,-0.040507994590275424
SBD,2021-02-05,3946.9725,2021-02-24,4497.75,550.7775000000001,0.13954429629291823
SBD,2021-02-26,10145.07,2021-03-18,7771.1125,-2373.9574999999995,-0.2340010960988933
SBD,2021-03-29,9169.582499999999,2021-04-09,13863.065,4693.482500000002,0.5118534567958795
SBD,2021-05-19,13216.605,2021-06-08,8960.5175,-4256.0875,-0.3220257774216601
SBD,2021-08-14,9564.779999999999,2021-08-19,8930.532500000001,-634.2474999999977,-0.06631072539044262
SBD,2021-08-24,9964.98,2021-09-08,8990.5025,-974.477499999999,-0.0977902113200427
SBD,2021-10-08,9864.93,2021-10-15,8540.7275,-1324.2024999999994,-0.13423333971959248
BTG,2021-01-07,11955.974999999999,2021-01-19,13843.075,1887.1000000000022,0.157837399291986
BTG,2021-02-08,14477.234999999999,2021-02-26,29985.0,15507.765000000001,1.0711827914653593
BTG,2021-03-13,41270.625,2021-03-18,35352.315,-5918.309999999998,-0.14340248057789282
BTG,2021-03-30,44282.13,2021-04-18,131034.45000000001,86752.32,1.959081914081369
BTG,2021-05-05,163381.65,2021-05-13,119540.20000000001,-43841.44999999998,-0.26833766215483795
BTG,2021-07-30,60320.145,2021-09-08,83038.46,22718.31500000001,0.376628985225417
BTG,2021-10-06,89724.84,2021-10-27,73363.3,-16361.539999999994,-0.18235240096276564
ICX,2021-01-03,552.276,2021-02-01,833.5830000000001,281.30700000000013,0.5093594507094281
ICX,2021-02-09,983.4915,2021-02-24,1904.0475000000001,920.5560000000002,0.9360080895462749
ICX,2021-07-08,1240.62,2021-07-24,947.5260000000001,-293.0939999999998,-0.23624800502974308
ICX,2021-07-30,1145.5725,2021-08-28,1649.1750000000002,503.6025000000002,0.439607707063499
ICX,2021-09-04,1920.9599999999998,2021-09-07,1669.1650000000002,-251.79499999999962,-0.13107769032150574
ICX,2021-09-10,2191.095,2021-09-20,2078.96,-112.13499999999976,-0.05117760754326023
ICX,2021-10-31,2761.3799999999997,2021-11-25,2478.76,-282.61999999999944,-0.10234737703611943
EOS,2021-01-06,3731.865,2021-01-14,3063.4675,-668.3974999999996,-0.17910548747074173
EOS,2021-01-31,3221.6099999999997,2021-02-23,4327.835,1106.2250000000004,0.343376448421752
EOS,2021-03-20,5042.5199999999995,2021-04-20,8340.827500000001,3298.3075000000017,0.6540990417489672
EOS,2021-05-06,14037.015,2021-05-19,7861.0675,-6175.947499999999,-0.4399758424422856
EOS,2021-08-07,5257.6275,2021-08-24,5962.0175,704.3900000000003,0.13397487745185455
EOS,2021-09-05,7198.5975,2021-09-08,5722.137500000001,-1476.4599999999991,-0.20510384140799637
EOS,2021-11-09,6278.1375,2021-12-11,4242.8775000000005,-2035.2599999999993,-0.32418213204154883
TRX,2021-01-09,38.51925,2021-01-21,30.9845,-7.534749999999999,-0.1956099872141851
TRX,2021-01-29,36.71835,2021-02-23,50.67465000000001,13.956300000000006,0.3800906086466305
TRX,2021-03-19,68.6343,2021-04-12,167.916,99.2817,1.446531836122755
TRX,2021-08-05,80.84039999999999,2021-08-23,103.94800000000001,23.10760000000002,0.28584222740115117
TRX,2021-09-02,115.05749999999999,2021-09-08,111.944,-3.1134999999999877,-0.02706038285205213
TRX,2021-09-12,135.0675,2021-09-20,113.94300000000001,-21.124499999999983,-0.15639957798878326
TRX,2021-10-09,126.06299999999999,2021-10-29,118.9405,-7.122499999999988,-0.056499528013770804
TRX,2021-11-08,133.0665,2021-11-20,129.935,-3.1314999999999884,-0.02353334610890035
SC,2021-01-28,6.24312,2021-02-22,14.392800000000001,8.14968,1.3053857686541344
SC,2021-03-13,15.6078,2021-03-27,28.3858,12.778,0.8186932174938173
SC,2021-04-02,38.4192,2021-04-23,41.07945,2.660250000000005,0.06924272238880573
SC,2021-07-30,16.208099999999998,2021-08-19,21.5892,5.3811000000000035,0.33200066633350017
SC,2021-08-23,24.2121,2021-08-30,23.28835,-0.9237499999999983,-0.03815241139760691
SC,2021-09-04,27.8139,2021-09-07,23.28835,-4.525549999999999,-0.1627082142382046
SC,2021-10-08,24.6123,2021-10-27,20.1899,-4.4224,-0.17968251646534456
SC,2021-10-31,24.31215,2021-11-14,23.988,-0.3241499999999995,-0.013332839752963004
SC,2021-11-20,26.71335,2021-12-03,26.68665,-0.02669999999999817,-0.000999500249874994
ONT,2021-01-09,723.3615,2021-01-22,630.6845000000001,-92.67699999999991,-0.12811989579207617
ONT,2021-02-07,749.3745,2021-02-24,1144.4275,395.053,0.527176998950458
ONT,2021-03-23,1640.82,2021-04-10,2613.6925,972.8725000000002,0.5929184797844981
ONT,2021-04-16,3051.5249999999996,2021-04-18,3213.3925000000004,161.86750000000075,0.05304478908086965
ONT,2021-05-06,3276.6375,2021-05-15,2478.76,-797.8774999999996,-0.24350496507471445
ONT,2021-07-30,939.4694999999999,2021-08-21,1259.3700000000001,319.9005000000002,0.3405118526998484
ONT,2021-09-04,1430.715,2021-09-07,1204.3975,-226.31749999999988,-0.15818489356720233
ONT,2021-10-08,1375.6875,2021-10-18,1134.4325000000001,-241.25499999999988,-0.17537049656989678
ONT,2021-11-04,1350.675,2021-11-17,1234.3825000000002,-116.29249999999979,-0.08609954282118185
ZIL,2020-12-24,66.53325,2021-01-05,78.96050000000001,12.427250000000015,0.18678254857533663
ZIL,2021-02-09,109.05449999999999,2021-02-24,127.936,18.881500000000017,0.17313820154143128
ZIL,2021-03-11,203.1015,2021-04-10,273.863,70.76150000000001,0.3484046154262771
ZIL,2021-08-11,121.06049999999999,2021-08-30,125.93700000000001,4.876500000000021,0.04028151213649392
ZIL,2021-09-04,146.07299999999998,2021-09-07,121.93900000000001,-24.133999999999972,-0.16521876048277215
ZIL,2021-10-25,134.06699999999998,2021-10-30,120.93950000000001,-13.12749999999997,-0.09791745918085712
POLYX,2021-01-01,108.05399999999999,2021-01-11,95.5522,-12.501799999999989,-0.11569955762859302
POLYX,2021-02-04,124.062,2021-03-26,654.6725,530.6105,4.276978446260741
POLYX,2021-03-29,790.395,2021-05-13,431.78400000000005,-358.61099999999993,-0.45371111912398226
POLYX,2021-07-25,258.12899999999996,2021-09-14,872.5635000000001,614.4345000000001,2.380338900317284
POLYX,2021-10-03,1015.5074999999999,2021-10-14,934.5325,-80.97499999999991,-0.07973845589520502
POLYX,2021-11-15,909.4544999999999,2021-12-03,877.561,-31.893499999999904,-0.035068824223751606
ZRX,2021-01-05,498.24899999999997,2021-01-22,563.7180000000001,65.46900000000011,0.1313981563435152
ZRX,2021-01-31,775.3874999999999,2021-02-19,1819.0900000000001,1043.7025000000003,1.346039883284165
ZRX,2021-03-18,1765.8825,2021-04-07,2223.8875000000003,458.00500000000034,0.2593632362289112
ZRX,2021-07-31,947.4735,2021-08-25,1344.3275,396.85400000000016,0.4188549864455314
ZRX,2021-09-04,1450.725,2021-09-07,1229.385,-221.33999999999992,-0.15257198986713535
ZRX,2021-10-09,1365.6825,2021-10-15,1264.3675,-101.31499999999983,-0.07418635004841889
ZRX,2021-10-30,1365.6825,2021-11-17,1414.2925,48.61000000000013,0.03559392464939701
LOOM,2021-01-02,35.51775,2021-01-29,69.965,34.447250000000004,0.9698601403523591
LOOM,2021-02-10,83.64179999999999,2021-02-24,130.9345,47.292700000000025,0.565419443388354
LOOM,2021-03-13,196.09799999999998,2021-03-24,190.9045,-5.193499999999972,-0.026484206876153618
LOOM,2021-03-29,230.11499999999998,2021-04-08,245.877,15.762000000000029,0.06849618668926419
LOOM,2021-07-29,107.0535,2021-08-31,120.93950000000001,13.88600000000001,0.12971084551182363
LOOM,2021-09-03,141.07049999999998,2021-09-08,127.936,-13.134499999999974,-0.09310592930485095
LOOM,2021-10-08,159.0795,2021-10-16,132.9335,-26.145999999999987,-0.16435807253605894
LOOM,2021-11-03,141.07049999999998,2021-12-02,143.928,2.857500000000016,0.020255829532042604
BCH,2021-01-03,483241.5,2021-01-13,549924.9,66683.40000000002,0.13799187362840323
BCH,2021-02-09,538769.25,2021-02-25,573113.3,34344.05000000005,0.06374537893541632
BCH,2021-03-13,685842.75,2021-04-23,998400.55,312557.80000000005,0.4557280805257474
BCH,2021-05-05,1825412.25,2021-05-16,1454272.5,-371139.75,-0.2033183189167269
BCH,2021-08-13,758679.1499999999,2021-08-24,749525.05,-9154.09999999986,-0.012065838371859648
BCH,2021-09-05,874437.0,2021-09-09,797101.25,-77335.75,-0.08844061950718005
BCH,2021-11-09,866132.85,2021-11-18,686556.55,-179576.29999999993,-0.20733112708979914
BAT,2021-01-06,279.1395,2021-02-01,342.8285,63.68900000000002,0.22816190471072714
BAT,2021-02-05,393.19649999999996,2021-02-20,670.6645000000001,277.46800000000013,0.7056726089881272
BAT,2021-03-03,876.438,2021-03-25,1204.3975,327.95950000000005,0.37419589292111943
BAT,2021-04-05,1710.855,2021-04-12,1859.0700000000002,148.21500000000015,0.0866321225352237
BAT,2021-07-30,714.357,2021-08-20,915.542,201.18500000000006,0.28163089323685503
BAT,2021-08-22,1020.51,2021-08-26,936.5315,-83.97849999999994,-0.08229071738640478
BAT,2021-09-05,1125.5625,2021-09-07,939.5300000000001,-186.0324999999999,-0.16527958243100666
BAT,2021-10-29,1020.51,2021-11-18,1214.3925000000002,193.88250000000016,0.1899858894082372
BAT,2021-11-25,1775.8874999999998,2021-12-04,1419.2900000000002,-356.5974999999996,-0.20079960019989987
IOST,2021-01-08,9.994995,2021-01-21,16.791600000000003,6.796605000000003,0.6800008404206309
IOST,2021-02-08,21.2106,2021-02-26,47.17640000000001,25.96580000000001,1.224189791896505
IOST,2021-03-20,78.53925,2021-04-09,70.86455000000001,-7.674699999999987,-0.09771801997090611
IOST,2021-04-12,81.14054999999999,2021-04-22,58.47075,-22.669799999999988,-0.27938928193116747
IOST,2021-07-30,30.11505,2021-09-13,80.25985,50.144800000000004,1.665107645512792
CVC,2021-01-06,118.059,2021-01-18,183.90800000000002,65.84900000000002,0.5577634911357882
CVC,2021-02-02,190.095,2021-02-23,386.8065,196.71150000000003,1.0348062810699914
CVC,2021-03-23,564.2819999999999,2021-04-09,780.6095,216.3275000000001,0.3833677133064676
CVC,2021-07-05,333.1665,2021-07-24,253.87300000000002,-79.29349999999997,-0.23799961880921391
CVC,2021-07-31,332.166,2021-08-19,381.809,49.64300000000003,0.14945238224261373
CVC,2021-08-23,436.21799999999996,2021-09-21,474.76250000000005,38.544500000000085,0.08836063619566384
CVC,2021-11-05,626.313,2021-11-13,567.716,-58.59699999999998,-0.09355865198391217
CVC,2021-11-20,691.3455,2021-12-03,601.6990000000001,-89.64649999999995,-0.1296696080324526
IQ,2021-02-03,5.352675,2021-02-23,7.41629,2.0636150000000004,0.38552966507400516
IQ,2021-03-13,15.50775,2021-03-27,29.985000000000003,14.477250000000003,0.9335493543550808
IQ,2021-04-02,47.0235,2021-04-07,26.1869,-20.836599999999997,-0.4431103597137601
IQ,2021-04-17,52.6263,2021-05-24,15.792100000000001,-36.834199999999996,-0.6999200019761981
IQ,2021-07-30,15.30765,2021-08-18,16.09195,0.7843,0.05123581999849748
IQ,2021-08-27,19.0095,2021-09-10,19.590200000000003,0.5807000000000038,0.03054788395276066
IQ,2021-10-08,23.11155,2021-10-27,20.1899,-2.9216499999999996,-0.12641514740465262
IQ,2021-12-02,24.31215,2021-12-24,15.892050000000001,-8.420099999999998,-0.34633300633633796
IOTA,2021-01-04,383.19149999999996,2021-01-26,478.76050000000004,95.56900000000007,0.24940271378671
IOTA,2021-02-05,548.274,2021-02-22,1544.2275000000002,995.9535000000002,1.8165251315947868
IOTA,2021-03-20,1955.9775,2021-04-08,2498.75,542.7725,0.27749424520476335
IOTA,2021-07-30,1265.6325,2021-09-07,1824.0875,558.4550000000002,0.4412457802719195
IOTA,2021-10-31,1750.875,2021-11-10,1594.2025,-156.6724999999999,-0.08948240165631464
IOTA,2021-11-17,1770.885,2021-12-04,1504.2475000000002,-266.6374999999998,-0.15056737168139084
HIFI,2021-01-09,333.1665,2021-01-11,283.858,-49.30849999999998,-0.1479995737866802
HIFI,2021-01-15,338.169,2021-02-14,1909.045,1570.8760000000002,4.6452395104223045
HIFI,2021-03-16,2621.31,2021-04-08,3118.44,497.1300000000001,0.1896494500841183
HIFI,2021-07-29,1120.56,2021-08-27,1439.28,318.72,0.28442921396444637
HIFI,2021-09-04,1700.85,2021-09-07,1369.315,-331.53499999999985,-0.19492312667195807
HIFI,2021-10-08,1780.8899999999999,2021-10-27,1429.285,-351.6049999999998,-0.19743218278501187
HIFI,2021-11-17,1750.875,2021-12-02,1649.1750000000002,-101.69999999999982,-0.05808524309273924
ONG,2021-01-07,257.1285,2021-01-22,232.88350000000003,-24.244999999999948,-0.09429137571292155
ONG,2021-02-06,277.13849999999996,2021-03-21,923.538,646.3995,2.332405999166482
ONG,2021-03-27,1060.53,2021-04-14,1454.2725,393.74250000000006,0.3712695539022942
ONG,2021-05-20,3196.5975,2021-06-09,1144.4275,-2052.17,-0.6419857363962777
ONG,2021-08-11,1060.53,2021-08-21,1084.4575,23.92750000000001,0.02256183229140148
ONG,2021-08-24,1565.7825,2021-09-09,1424.2875000000001,-141.4949999999999,-0.09036695709653153
ONG,2021-10-03,1575.7875,2021-10-16,1439.28,-136.50749999999994,-0.08662811451417145
GAS,2021-01-08,1995.9975,2021-01-23,1959.0200000000002,-36.977499999999736,-0.018525824806894665
GAS,2021-02-03,2266.1324999999997,2021-03-15,13953.02,11686.8875,5.157195133117769
GAS,2021-03-30,17058.524999999998,2021-04-07,15442.275000000001,-1616.2499999999964,-0.09474734773375755
GAS,2021-04-16,23431.71,2021-05-21,12963.515000000001,-10468.194999999998,-0.44675335261489657
GAS,2021-07-13,10895.445,2021-07-22,6876.56,-4018.8849999999993,-0.3688591884039614
GAS,2021-08-13,11505.75,2021-09-08,11864.065,358.3150000000005,0.03114225495947683
GAS,2021-10-08,12296.144999999999,2021-10-15,10854.57,-1441.574999999999,-0.11723796360566657
UPP,2021-02-11,37.2186,2021-02-25,82.7586,45.54,1.2235817575083425
UPP,2021-03-12,132.066,2021-03-26,273.863,141.797,1.073682855541926
UPP,2021-05-21,293.1465,2021-06-10,112.9435,-180.203,-0.614719943782375
UPP,2021-06-29,118.059,2021-07-20,137.931,19.872000000000014,0.16832261835184115
UPP,2021-08-01,226.113,2021-08-15,220.8895,-5.223500000000001,-0.023101281217798187
UPP,2021-08-23,235.11749999999998,2021-09-14,238.8805,3.7630000000000337,0.016004763575659123
UPP,2021-10-07,302.151,2021-10-13,260.8695,-41.281499999999994,-0.13662539591131584
UPP,2021-11-01,274.137,2021-11-03,253.87300000000002,-20.26399999999998,-0.07391924475718338
UPP,2021-11-25,274.137,2021-12-12,190.9045,-83.23249999999999,-0.3036164399552048
ELF,2021-01-07,145.0725,2021-01-29,156.9215,11.849000000000018,0.08167640317772161
ELF,2021-02-05,189.09449999999998,2021-02-23,241.87900000000002,52.78450000000004,0.2791434970345517
ELF,2021-03-12,407.20349999999996,2021-03-15,373.81300000000005,-33.39049999999992,-0.08199954077015527
ELF,2021-03-23,456.22799999999995,2021-04-08,552.7235000000001,96.4955000000001,0.2115071850039895
ELF,2021-04-10,699.3494999999999,2021-04-19,552.7235000000001,-146.62599999999986,-0.20966054883859914
ELF,2021-07-27,265.1325,2021-09-13,843.5780000000001,578.4455,2.181722346373983
BSV,2021-01-08,209854.875,2021-01-16,229435.225,19580.350000000006,0.09330424180043473
BSV,2021-02-09,234667.275,2021-02-23,211894.0,-22773.274999999994,-0.09704495439340656
BSV,2021-03-13,250975.425,2021-04-20,377311.25,126335.82500000001,0.5033792651212764
BSV,2021-07-30,169184.55,2021-09-08,263418.22500000003,94233.67500000005,0.5569874731469278
BSV,2021-11-09,228013.94999999998,2021-11-17,199900.0,-28113.949999999983,-0.12329925427808248
THETA,2020-12-24,1330.665,2021-01-06,2408.795,1078.13,0.8102189506750386
THETA,2021-01-26,2526.2625,2021-02-24,3773.1125,1246.8500000000004,0.49355520259672164
THETA,2021-03-03,4582.29,2021-04-02,14652.67,10070.380000000001,2.1976740887198325
THETA,2021-04-16,18499.245,2021-06-02,9195.4,-9303.845,-0.5029310655651081
THETA,2021-08-05,8239.1175,2021-08-28,8115.9400000000005,-123.17749999999978,-0.01495032690090896
THETA,2021-09-05,9384.689999999999,2021-09-11,7816.09,-1568.5999999999985,-0.16714457270298738
THETA,2021-10-26,8524.26,2021-11-13,8770.612500000001,246.35250000000087,0.02890016259475906
QKC,2021-01-08,7.04352,2021-01-14,6.396800000000001,-0.6467199999999993,-0.09181772749988631
QKC,2021-01-29,7.4537249999999995,2021-03-23,45.877050000000004,38.423325000000006,5.154915830675267
QKC,2021-04-02,69.93495,2021-05-28,21.88905,-48.0459,-0.6870084271169137
QKC,2021-07-31,23.51175,2021-08-20,24.1879,0.6761499999999998,0.028757961444809504
QKC,2021-09-03,28.414199999999997,2021-09-09,27.68615,-0.7280499999999961,-0.025622752004279416
QKC,2021-10-08,60.13005,2021-10-28,33.483250000000005,-26.646799999999992,-0.4431527996401133
QKC,2021-11-17,38.31914999999999,2021-12-04,31.784100000000002,-6.535049999999991,-0.17054266600381252
BTT,2021-01-08,0.000390195,2021-02-24,0.001629185,0.0012389900000000001,3.175309781006933
BTT,2021-03-13,0.0019709849999999998,2021-04-09,0.011994000000000001,0.010023015000000001,5.085282231980458
BTT,2021-08-11,0.0051325649999999995,2021-08-19,0.00517741,4.484500000000082e-05,0.008737346726247174
BTT,2021-09-03,0.005632814999999999,2021-09-08,0.004967515,-0.0006652999999999997,-0.1181114593680069
BTT,2021-10-09,0.00508254,2021-10-16,0.004447775,-0.0006347649999999998,-0.12489129451022517
BTT,2021-10-31,0.004872435,2021-11-11,0.0046476749999999995,-0.00022476000000000006,-0.04612888627554807
MOC,2021-01-09,26.813399999999998,2021-01-28,30.88455,4.071150000000003,0.15183266575667403
MOC,2021-02-05,37.018499999999996,2021-02-23,44.87755,7.859050000000003,0.2123006064535301
MOC,2021-03-05,86.04299999999999,2021-03-26,251.87400000000002,165.83100000000002,1.9273037899654828
MOC,2021-03-28,338.169,2021-04-05,309.845,-28.323999999999955,-0.08375693809899772
MOC,2021-07-29,123.0615,2021-08-18,138.9305,15.869,0.12895178427046639
MOC,2021-08-23,201.10049999999998,2021-09-10,190.9045,-10.19599999999997,-0.05070101765037864
MOC,2021-10-08,229.1145,2021-10-27,179.91,-49.204499999999996,-0.2147594325108188
MOC,2021-11-17,374.18699999999995,2021-11-30,411.79400000000004,37.607000000000085,0.10050322432366728
