coin,buy_date,buy,sell_date,sell,profit,profit_rate
SBD,2020-08-17,1305.6525,2020-08-29,1229.385,-76.26749999999993,-0.058413322074594834
SBD,2020-10-09,1195.5974999999999,2020-11-14,1094.4525,-101.14499999999975,-0.08459786842980165
SBD,2020-11-18,1770.885,2020-11-29,1314.3425,-456.5425,-0.2578047134624778
SBD,2020-12-01,2621.31,2020-12-10,2808.5950000000003,187.2850000000003,0.07144710087704251
BTG,2020-01-08,7093.544999999999,2020-02-01,19660.165,12566.620000000003,1.7715570987425897
BTG,2020-02-09,22901.445,2020-02-15,22268.86,-632.5849999999991,-0.02762205616283161
BTG,2020-04-08,11335.664999999999,2020-05-11,10664.665,-670.9999999999982,-0.05919370411881422
BTG,2020-06-28,11775.885,2020-07-16,11144.425000000001,-631.4599999999991,-0.05362314594614325
BTG,2020-07-27,12566.279999999999,2020-08-19,12613.69,47.41000000000167,0.0037727951310970054
BTG,2020-11-16,8649.3225,2020-11-29,10164.915,1515.5925000000007,0.1752267301860927
ICX,2020-04-01,298.149,2020-05-07,337.831,39.682000000000016,0.1330945265622223
ICX,2020-05-20,413.2065,2020-06-07,401.79900000000004,-11.40749999999997,-0.027607261744430376
ICX,2020-07-07,464.23199999999997,2020-07-21,488.75550000000004,24.52350000000007,0.052825957710799926
ICX,2020-08-09,504.25199999999995,2020-09-03,528.7355,24.48350000000005,0.04855409596788917
ICX,2020-11-21,443.2215,2020-12-06,449.77500000000003,6.553500000000042,0.014786060694257933
EOS,2020-01-06,3256.6274999999996,2020-02-15,5502.2475,2245.620000000001,0.6895538405912255
EOS,2020-04-29,3601.7999999999997,2020-05-08,3338.3300000000004,-263.46999999999935,-0.07314953634293947
EOS,2020-06-01,3346.6724999999997,2020-07-06,3088.4550000000004,-258.2174999999993,-0.07715648902006375
EOS,2020-07-25,3231.615,2020-08-07,3573.2125,341.5975000000003,0.10570488749433343
EOS,2020-08-15,4357.1775,2020-08-24,3998.0,-359.1774999999998,-0.08243352491377728
EOS,2020-11-17,2971.4849999999997,2020-12-04,3138.4300000000003,166.94500000000062,0.05618234653716934
TRX,2020-01-12,16.90845,2020-02-16,26.1869,9.278450000000003,0.5487463368907265
TRX,2020-04-24,16.90845,2020-05-11,17.091450000000002,0.18300000000000338,0.010822990871428392
TRX,2020-05-30,19.70985,2020-06-13,20.08995,0.3801000000000023,0.019284773856726577
TRX,2020-07-06,21.2106,2020-07-16,20.589700000000004,-0.6208999999999953,-0.02927309929940668
TRX,2020-07-25,22.11105,2020-08-07,23.588200000000004,1.4771500000000053,0.06680596353407031
TRX,2020-08-10,25.312649999999998,2020-08-25,27.3863,2.0736500000000007,0.08192148984796142
TRX,2020-09-01,40.72035,2020-09-14,35.982,-4.738350000000004,-0.11636319432421391
TRX,2020-11-18,29.71485,2020-12-08,30.484750000000002,0.7699000000000034,0.025909604120498787
SC,2020-01-15,1.950975,2020-02-20,3.47826,1.5272850000000002,0.7828316610925308
SC,2020-04-06,1.7708849999999998,2020-04-21,1.5992000000000002,-0.17168499999999964,-0.09694870079084732
SC,2020-04-26,2.1710849999999997,2020-05-12,2.328835,0.1577500000000005,0.07265952277317586
SC,2020-05-25,2.951475,2020-06-09,3.1984000000000004,0.2469250000000005,0.08366155905098316
SC,2020-06-13,3.811905,2020-06-19,4.55772,0.7458149999999999,0.19565414143322038
SC,2020-08-10,4.18209,2020-09-03,4.197900000000001,0.01581000000000099,0.0037804064474941932
SC,2020-10-10,3.6718349999999997,2020-11-07,2.8285850000000003,-0.8432499999999994,-0.22965356558777816
SC,2020-11-21,3.311655,2020-12-23,3.2383800000000003,-0.07327499999999976,-0.02212639903613141
ONT,2020-01-14,750.375,2020-02-15,1119.44,369.06500000000005,0.49184074629352
ONT,2020-04-24,548.274,2020-05-07,576.7115,28.4375,0.05186731451792352
ONT,2020-05-22,627.3135,2020-05-25,598.7005,-28.612999999999943,-0.04561196275865248
ONT,2020-06-22,774.387,2020-07-25,843.5780000000001,69.19100000000014,0.08934938215646718
ONT,2020-08-09,944.472,2020-08-20,1009.495,65.02300000000002,0.06884587367333285
ONT,2020-11-21,633.3165,2020-12-08,549.725,-83.5915,-0.13199008710494672
ZIL,2020-01-17,6.023009999999999,2020-02-20,8.955520000000002,2.9325100000000024,0.48688446474437247
ZIL,2020-04-05,5.272634999999999,2020-04-13,5.03748,-0.2351549999999989,-0.044599142553960004
ZIL,2020-04-25,5.802899999999999,2020-05-21,11.994,6.1911000000000005,1.0668975856899139
ZIL,2020-05-25,15.107549999999998,2020-06-17,28.3858,13.278250000000002,0.8789148472121557
ZIL,2020-11-06,23.011499999999998,2020-12-09,33.88305,10.87155,0.4724398670230102
POLYX,2020-01-15,23.811899999999998,2020-02-21,38.08095,14.269050000000004,0.5992402958184775
POLYX,2020-04-29,26.11305,2020-06-12,57.7711,31.658049999999996,1.212345934312537
POLYX,2020-08-09,55.32764999999999,2020-08-28,69.7651,14.437450000000013,0.26094457292149614
POLYX,2020-10-10,56.52825,2020-12-11,66.46675,9.938500000000005,0.17581474749350998
ZRX,2020-01-17,278.139,2020-02-14,404.7975,126.6585,0.4553784258949662
ZRX,2020-04-25,226.113,2020-05-22,405.797,179.68400000000003,0.7946646145953573
ZRX,2020-06-10,459.2295,2020-06-17,415.79200000000003,-43.43749999999994,-0.09458778236154242
ZRX,2020-07-03,458.229,2020-07-17,474.76250000000005,16.53350000000006,0.03608130432600307
ZRX,2020-08-08,495.24749999999995,2020-08-30,741.629,246.38150000000007,0.4974916582112986
ZRX,2020-11-21,455.22749999999996,2020-12-04,431.78400000000005,-23.443499999999915,-0.05149842661087021
LOOM,2020-01-15,22.11105,2020-02-22,36.081950000000006,13.970900000000007,0.6318514950669465
LOOM,2020-04-08,19.409699999999997,2020-04-10,17.49125,-1.9184499999999964,-0.09883975538004176
LOOM,2020-05-01,20.009999999999998,2020-05-05,19.49025,-0.5197499999999984,-0.02597451274362811
LOOM,2020-05-22,24.31215,2020-06-11,21.089450000000003,-3.222699999999996,-0.1325551216161465
LOOM,2020-06-17,27.6138,2020-06-25,25.88705,-1.7267500000000027,-0.06253213972723792
LOOM,2020-07-18,26.913449999999997,2020-07-29,25.88705,-1.0263999999999989,-0.03813706529634807
LOOM,2020-08-09,29.6148,2020-09-03,33.88305,4.268249999999998,0.1441255723489606
LOOM,2020-10-14,27.213599999999996,2020-12-09,29.48525,2.2716500000000046,0.0834748067142901
BCH,2020-01-03,254827.34999999998,2020-02-15,508545.60000000003,253718.25000000006,0.9956476414325232
BCH,2020-04-29,307653.75,2020-05-11,286806.525,-20847.224999999977,-0.06776197267220041
BCH,2020-05-30,302951.39999999997,2020-06-12,289255.3,-13696.099999999977,-0.045208901493770874
BCH,2020-07-25,297098.475,2020-08-12,336781.525,39683.05000000005,0.13356867617714985
BCH,2020-10-13,291495.675,2020-11-03,277511.175,-13984.5,-0.047974982819213356
BCH,2020-11-21,323011.425,2020-12-09,294002.925,-29008.5,-0.08980642093387255
BAT,2020-01-14,237.11849999999998,2020-02-15,324.83750000000003,87.71900000000005,0.3699373941721125
BAT,2020-04-08,200.1,2020-04-20,191.904,-8.195999999999998,-0.04095952023988005
BAT,2020-04-24,214.107,2020-05-06,219.89000000000001,5.7830000000000155,0.02700985955620328
BAT,2020-05-08,275.1375,2020-05-22,249.875,-25.26249999999999,-0.09181772749988638
BAT,2020-05-30,264.132,2020-06-12,276.86150000000004,12.72950000000003,0.04819370617721454
BAT,2020-06-25,326.16299999999995,2020-07-03,290.85450000000003,-35.308499999999924,-0.10825415513102322
BAT,2020-08-10,338.169,2020-08-30,403.798,65.62900000000002,0.1940716032516287
BAT,2020-11-21,254.12699999999998,2020-12-04,251.87400000000002,-2.2529999999999575,-0.008865645917198715
IOST,2020-01-14,6.08304,2020-02-22,7.33633,1.2532900000000007,0.2060302085799207
IOST,2020-04-24,4.36218,2020-05-11,4.007995,-0.3541850000000002,-0.08119449449587136
IOST,2020-05-22,5.02251,2020-06-16,7.09645,2.0739400000000003,0.4129289936704955
IOST,2020-06-22,8.104049999999999,2020-06-25,7.406295000000001,-0.6977549999999981,-0.08609954282118178
IOST,2020-07-05,8.214105,2020-07-14,7.31634,-0.8977649999999997,-0.10929553493655118
IOST,2020-08-14,7.913955,2020-08-27,7.6061950000000005,-0.30775999999999915,-0.03888826762345744
IOST,2020-09-12,9.934965,2020-09-18,7.546225000000001,-2.3887399999999994,-0.24043768649411443
IOST,2020-11-23,6.10305,2020-12-07,6.4867550000000005,0.38370500000000085,0.06287102350464127
IOST,2020-12-19,7.263629999999999,2020-12-24,6.266865,-0.996764999999999,-0.13722684112489197
CVC,2020-01-14,32.11605,2020-02-22,49.975,17.85895,0.5560755447821261
CVC,2020-04-09,26.31315,2020-05-12,25.3873,-0.9258500000000005,-0.035185829138662625
CVC,2020-05-22,30.515249999999998,2020-06-13,36.681650000000005,6.1664000000000065,0.20207601117474072
CVC,2020-07-12,36.018,2020-07-28,34.182900000000004,-1.835099999999997,-0.05094952523738123
CVC,2020-08-09,39.319649999999996,2020-08-30,51.174400000000006,11.85475000000001,0.3014968342800613
CVC,2020-10-11,33.6168,2020-10-22,30.284850000000002,-3.3319499999999955,-0.09911562076104792
CVC,2020-11-05,37.71885,2020-11-21,93.1534,55.43455,1.4696776280294865
CVC,2020-12-02,139.0695,2020-12-09,107.94600000000001,-31.123499999999993,-0.22379817285601797
IQ,2020-01-14,1.7108549999999998,2020-02-20,2.45877,0.7479150000000001,0.4371586136756184
IQ,2020-05-01,1.4407199999999998,2020-05-05,1.3393300000000001,-0.10138999999999965,-0.07037453495474462
IQ,2020-05-21,1.8909449999999999,2020-06-12,1.949025,0.05808000000000013,0.030714801329494053
IQ,2020-07-19,3.04152,2020-07-27,2.13893,-0.9025899999999996,-0.296756227149583
IQ,2020-08-10,2.851425,2020-08-19,2.51874,-0.3326849999999997,-0.11667324232620521
IQ,2020-10-08,2.631315,2020-11-05,2.2688650000000004,-0.3624499999999995,-0.13774481580502507
IQ,2020-11-25,2.9014499999999996,2020-12-10,2.6786600000000003,-0.22278999999999938,-0.07678574505850502
IOTA,2020-01-14,230.11499999999998,2020-02-11,381.809,151.69400000000005,0.6592095256719469
IOTA,2020-05-14,250.125,2020-05-23,242.8785,-7.2464999999999975,-0.02897151424287855
IOTA,2020-05-30,257.1285,2020-06-13,273.863,16.734500000000025,0.06508224486978312
IOTA,2020-07-06,291.14549999999997,2020-07-18,282.8585,-8.286999999999978,-0.028463431514483235
IOTA,2020-07-21,318.159,2020-08-04,363.81800000000004,45.65900000000005,0.1435100060032878
IOTA,2020-08-09,414.207,2020-08-22,477.761,63.55400000000003,0.1534353596148786
IOTA,2020-10-11,374.18699999999995,2020-10-23,313.843,-60.34399999999994,-0.16126696010283614
IOTA,2020-11-21,351.1755,2020-12-06,365.817,14.641500000000008,0.0416928287992756
HIFI,2020-02-05,172.08599999999998,2020-02-13,212.89350000000002,40.80750000000003,0.23713433980684098
HIFI,2020-02-16,309.1545,2020-02-22,173.913,-135.24149999999997,-0.4374560292669199
HIFI,2020-05-01,72.036,2020-05-10,62.968500000000006,-9.067499999999995,-0.12587456271864061
HIFI,2020-05-22,76.038,2020-06-11,85.95700000000001,9.919000000000011,0.1304479339277731
HIFI,2020-06-13,146.07299999999998,2020-06-23,126.93650000000001,-19.13649999999997,-0.13100641460091852
HIFI,2020-07-15,158.07899999999998,2020-07-29,236.88150000000002,78.80250000000004,0.4985007496251877
HIFI,2020-08-09,309.1545,2020-08-21,326.8365,17.682000000000016,0.05719470361906431
HIFI,2020-10-10,222.111,2020-11-01,209.895,-12.21599999999998,-0.05499952726339524
HIFI,2020-11-09,265.1325,2020-11-21,244.87750000000003,-20.254999999999967,-0.07639576438195984
HIFI,2020-11-25,290.145,2020-11-26,251.87400000000002,-38.27099999999996,-0.13190301401023613
HIFI,2020-12-01,288.144,2020-12-10,250.8745,-37.269499999999994,-0.12934331445388414
HIFI,2020-12-19,348.174,2020-12-24,254.8725,-93.30149999999998,-0.2679737717348222
ONG,2020-01-14,139.0695,2020-02-11,183.90800000000002,44.83850000000001,0.3224179277267841
ONG,2020-02-12,206.10299999999998,2020-02-18,211.894,5.791000000000025,0.02809760168459472
ONG,2020-04-08,110.05499999999999,2020-04-16,100.9495,-9.105499999999992,-0.08273590477488522
ONG,2020-04-26,113.0565,2020-05-07,110.9445,-2.1119999999999948,-0.01868092502421351
ONG,2020-05-20,123.0615,2020-06-11,134.9325,11.87100000000001,0.09646396314038111
ONG,2020-06-18,171.0855,2020-07-03,233.883,62.797500000000014,0.3670533154475395
ONG,2020-08-09,228.11399999999998,2020-08-27,215.89200000000002,-12.221999999999952,-0.05357847392093406
ONG,2020-11-24,149.0745,2020-12-09,225.887,76.8125,0.5152625029766996
GAS,2020-01-14,2361.18,2020-02-15,2613.6925,252.51250000000027,0.10694335035871907
GAS,2020-04-06,1365.6825,2020-04-17,1334.3325,-31.34999999999991,-0.022955555189438183
GAS,2020-04-25,1495.7475,2020-05-11,1519.24,23.492500000000064,0.01570619372587958
GAS,2020-05-22,1635.8174999999999,2020-06-13,2063.9675,428.1500000000003,0.2617345761370082
GAS,2020-06-26,2251.125,2020-07-28,1964.0175000000002,-287.10749999999985,-0.1275395635515575
GAS,2020-08-20,2641.3199999999997,2020-08-27,2428.7850000000003,-212.5349999999994,-0.08046544909363479
GAS,2020-11-24,1730.865,2020-12-13,1744.1275,13.262500000000045,0.007662353794201191
UPP,2020-01-14,12.90645,2020-02-20,23.48825,10.581800000000001,0.8198846313277471
UPP,2020-04-29,17.208599999999997,2020-05-12,16.791600000000003,-0.4169999999999945,-0.02423207001150556
UPP,2020-05-18,19.0095,2020-06-03,19.49025,0.48075000000000045,0.025289986585654567
UPP,2020-06-19,21.710849999999997,2020-06-24,19.590200000000003,-2.120649999999994,-0.09767696796762883
UPP,2020-06-30,35.817899999999995,2020-07-18,22.48875,-13.329149999999995,-0.37213655741961416
UPP,2020-07-22,25.8129,2020-08-01,23.48825,-2.3246499999999983,-0.09005768433612645
UPP,2020-10-02,26.11305,2020-10-15,21.68915,-4.4239,-0.16941337760238653
UPP,2020-11-13,21.910949999999996,2020-11-17,20.28985,-1.6210999999999949,-0.07398583813116251
ELF,2020-01-12,72.4362,2020-02-12,149.925,77.48880000000001,1.069752416609375
ELF,2020-04-04,81.14054999999999,2020-04-11,75.66215000000001,-5.478399999999979,-0.0675174126869978
ELF,2020-04-26,84.2421,2020-05-10,77.86105,-6.381049999999988,-0.07574656852096504
ELF,2020-05-22,113.0565,2020-06-16,122.9385,9.882000000000005,0.08740762362181745
ELF,2020-07-19,127.06349999999999,2020-08-01,122.9385,-4.124999999999986,-0.032464082919170224
ELF,2020-08-10,138.069,2020-09-02,140.92950000000002,2.8605000000000302,0.020717901918606136
ELF,2020-09-10,290.145,2020-09-21,113.94300000000001,-176.20199999999997,-0.6072894587189164
ELF,2020-11-10,138.069,2020-11-30,114.94250000000001,-23.12649999999998,-0.1674995835415624
ELF,2020-12-02,136.06799999999998,2020-12-15,123.938,-12.129999999999981,-0.08914660316900361
BSV,2020-01-03,116758.34999999999,2020-01-24,310244.8,193486.45,1.6571530001922776
BSV,2020-02-08,379739.77499999997,2020-02-16,343178.325,-36561.44999999995,-0.09628027509101451
BSV,2020-04-08,262080.97499999998,2020-05-12,227536.17500000002,-34544.79999999996,-0.13180964394687544
BSV,2020-07-27,239419.65,2020-08-10,264367.75,24948.100000000006,0.1042023910735815
BSV,2020-10-25,203451.675,2020-10-31,186656.625,-16795.04999999999,-0.08255056145396684
BSV,2020-11-21,211955.925,2020-11-30,198200.85,-13755.074999999983,-0.06489592116851645
THETA,2020-01-14,110.05499999999999,2020-02-22,157.92100000000002,47.86600000000003,0.4349279905501797
THETA,2020-04-06,105.0525,2020-04-11,96.85155000000002,-8.200949999999978,-0.07806525308774163
THETA,2020-04-22,111.0555,2020-05-14,201.899,90.8435,0.8180009094551824
THETA,2020-05-19,263.13149999999996,2020-06-05,336.8315,73.70000000000005,0.2800880928357116
THETA,2020-07-07,306.15299999999996,2020-07-18,294.8525,-11.300499999999943,-0.036911282920631006
THETA,2020-08-01,374.18699999999995,2020-09-01,570.7145,196.5275000000001,0.5252119929340145
THETA,2020-09-25,776.3879999999999,2020-10-06,800.5995,24.211500000000115,0.031184794200837876
THETA,2020-11-21,765.3824999999999,2020-11-30,694.6525,-70.7299999999999,-0.0924113106845269
QKC,2020-01-17,3.971985,2020-02-22,5.3673150000000005,1.3953300000000004,0.3512928674201943
QKC,2020-04-09,3.3516749999999997,2020-05-14,3.288355,-0.0633199999999996,-0.018892046514056286
QKC,2020-05-24,4.132065,2020-06-12,5.3773100000000005,1.2452450000000006,0.3013614258246181
QKC,2020-06-21,7.1435699999999995,2020-07-27,8.025985,0.8824150000000008,0.12352577212794176
QKC,2020-11-11,6.003,2020-11-19,5.047475,-0.9555249999999997,-0.15917457937697813
QKC,2020-11-24,6.113055,2020-12-08,5.707145000000001,-0.40590999999999955,-0.06640051496346745
BTT,2020-01-12,0.00036018,2020-02-04,0.000469765,0.00010958500000000004,0.30425065245155214
BTT,2020-05-29,0.00036018,2020-06-12,0.00035982000000000006,-3.59999999999922e-07,-0.000999500249874846
BTT,2020-07-01,0.000390195,2020-07-21,0.00045977,6.957500000000005e-05,0.17830828175655777
BTT,2020-08-06,0.0004902449999999999,2020-08-21,0.000509745,1.9500000000000095e-05,0.03977603035217105
BTT,2020-11-21,0.000350175,2020-12-09,0.00035982000000000006,9.645000000000075e-06,0.027543371171557293
MOC,2020-01-15,13.70685,2020-02-21,35.982,22.27515,1.625110802263102
